Region,Año,Tipos_delito,Ordenado_por,Familia_delito,Grupo_delito,Subgrupo_delito,Cantidad
Atacama,2016,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,2266
Atacama,2017,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,2125
Atacama,2018,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,2062
Atacama,2019,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,2380
Atacama,2020,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,2206
Atacama,2021,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,2620
Atacama,2022,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,2567
Atacama,2023,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,2605
Atacama,2024,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,2389
Atacama,2013,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,1232
Atacama,2014,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,1161
Atacama,2015,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,1098
Atacama,2016,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,1110
Atacama,2017,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,1098
Atacama,2018,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,1114
Atacama,2019,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,1208
Atacama,2020,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,1123
Atacama,2021,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,1203
Atacama,2022,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,1160
Atacama,2023,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,1118
Atacama,2024,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,946
Atacama,2013,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,1425
Atacama,2014,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,1124
Atacama,2015,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,916
Atacama,2016,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,1150
Atacama,2017,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,1018
Atacama,2018,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,928
Atacama,2019,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,1104
Atacama,2020,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,1014
Atacama,2021,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,1351
Atacama,2022,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,1334
Atacama,2023,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,1398
Atacama,2024,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,1320
Atacama,2013,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,0
Atacama,2014,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,0
Atacama,2015,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,0
Atacama,2016,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,0
Atacama,2017,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,0
Atacama,2018,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,6
Atacama,2019,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,50
Atacama,2020,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,49
Atacama,2021,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,50
Atacama,2022,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,58
Atacama,2023,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,71
Atacama,2024,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,97
Atacama,2013,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Atacama,2014,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Atacama,2015,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Atacama,2016,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Atacama,2017,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,1
Atacama,2018,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Atacama,2019,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Atacama,2020,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Atacama,2021,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Atacama,2022,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Atacama,2023,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Atacama,2024,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Atacama,2013,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,36
Atacama,2014,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,17
Atacama,2015,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,17
Atacama,2016,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,6
Atacama,2017,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,8
Atacama,2018,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,14
Atacama,2019,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,18
Atacama,2020,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,20
Atacama,2021,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,16
Atacama,2022,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,15
Atacama,2023,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,18
Atacama,2024,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,26
Atacama,2013,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,241
Atacama,2014,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,253
Atacama,2015,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,265
Atacama,2016,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,228
Atacama,2017,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,282
Atacama,2018,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,455
Atacama,2019,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,417
Atacama,2020,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,328
Atacama,2021,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,357
Atacama,2022,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,443
Atacama,2023,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,497
Atacama,2024,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,433
Atacama,2013,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,100
Atacama,2014,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,103
Atacama,2015,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,100
Atacama,2016,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,74
Atacama,2017,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,105
Atacama,2018,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,129
Atacama,2019,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,128
Atacama,2020,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,82
Atacama,2021,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,88
Atacama,2022,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,91
Atacama,2023,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,84
Atacama,2024,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,86
Atacama,2013,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,79
Atacama,2014,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,112
Atacama,2015,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,107
Atacama,2016,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,113
Atacama,2017,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,136
Atacama,2018,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,263
Atacama,2019,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,236
Atacama,2020,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,198
Atacama,2021,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,186
Atacama,2022,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,230
Atacama,2023,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,273
Atacama,2024,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,200
Atacama,2013,Elaboración o producción de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Elaboración o producción de sustancias,4
Atacama,2014,Elaboración o producción de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Elaboración o producción de sustancias,10
Atacama,2015,Elaboración o producción de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Elaboración o producción de sustancias,15
Atacama,2016,Elaboración o producción de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Elaboración o producción de sustancias,14
